,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
9133,0x4903c99820c8140f28ede213bf890fa833398dafc27e355d9151bac1557670b3,4188466,1503371710,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7062b28a48468ce93ac14efadb0c9c32711e3750,10.000000000000000000,NULL,0x,0
2022,0x79b01a30983cd0ded09e8bd5e973356c2c736aaf7f5207be2028ab4b3d5fef63,4188628,1503375275,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,322.544124490000000000,NULL,NULL,0
2023,0x810e79858de1e431a36bd5119e8b729f6f8c96bb948826bebd042a8a245a7e06,4188628,1503375275,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,123.793305510000000000,NULL,NULL,0
9138,0x56815ff5e98e0c6b1ccb04adcaa283b22249976108169c10e62a2810ba052e96,4188840,1503379618,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x969fed670e30bf158d848099000ba0cc3291c6e7,2.954060000000000000,NULL,0x,0
9136,0xd64fdd12c68ae0310554259b896c01acd2a4f8b329f0864f7d39933bd9faadf5,4188840,1503379618,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7d52d4f799ef39b04f899f3068d9efdcc755b202,0.014970000000000000,NULL,0x,0
9139,0x77b28effa33ad48b20bfc150fe55305aef5485b7998e83023d3cef0e66f2e5e5,4188840,1503379618,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9cd0c1b8a706b616c72a3bff8d0a908a99628c58,3.000000000000000000,NULL,0x,0
9137,0xb6df36ec80c44f55cc322435c57567e76ceb6644b1b35b8c1c6b27cae2796414,4188840,1503379618,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x521cb4985210b6677fef7f40e95846480e8dfb1d,0.260000000000000000,NULL,0x,0
9140,0xafed17b5d7bba4f978a2c5b5dc2799e4a76b8dd98982973100803b46f971287b,4188841,1503379635,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x4d51653ed759e365456ba2a3dacc8b9a15da3606,20.100000000000000000,NULL,0x,0
9141,0x400ff2bb91c08490ed1eb3706e3e457121f7f5c9f44be6c175386476590bf115,4188841,1503379635,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xad73587a0afb7213908720776c51a6d423df9ed2,30.000000000000000000,NULL,0x,0
9142,0x5c7eb5a83d0a1a949ba48f4bba9c27aba9e2db7c6a7dd616609a1a56372e1ce4,4188841,1503379635,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xcf401886b406cfa93ac077a348e79bc949c34eab,90.000000000000000000,NULL,0x,0
9143,0xc97604b2ae641dc702df2ab371c7d3b83354abb80778a87604f548534ca2e625,4188841,1503379635,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa27f9f973059ed889f0625a7024450277f31816c,300.000000000000000000,NULL,0x,0
2024,0x0beb2a229c098a223cd822f4fe9ccaca9373d36721ec44c509a111032679a0b0,4189061,1503384402,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,151.813550750000000000,NULL,NULL,0
2025,0x8545d556b6db863b503ea2482a4bb9d52e87dfd0884e8de9536b61030c4e3a83,4189061,1503384402,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,73.559170140000000000,NULL,NULL,0
2026,0x8fa232dbb1f9696bc512ff9cdffe3c51f54df09a66851c8aca55f30c139fae26,4189712,1503398220,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,151.173029000000000000,NULL,NULL,0
2027,0x3b10bc9baf726323a6bf8921e1ee4f0948cb11058b26a0f131ae5d41204f08a7,4189712,1503398220,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,151.139029150000000000,NULL,NULL,0
2028,0x707f024e99c36683933262b606fcc18d34a922098eb219bfd0459f01a48b66a1,4189712,1503398220,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,98.677471850000000000,NULL,NULL,0
9144,0x5534225d618da8aaac057ed8d13bcfe519bd0809e4206e96f6a88f4348a10cca,4189799,1503400429,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x77a55bd557d6112cd0dd7a3ce3f0868d41d71b61,0.010000000000000000,NULL,0x,0
9151,0x38437867f29cb7c4e5cff19b3e17c93fcc61b26a409615c9e9e29770b136a188,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x0eec9febcd2e06d1ef0615c668110edd70a8d2b9,5.470000000000000000,NULL,0x,0
9145,0xcd67c87bf3aa3308dd04f13ac5aee213dc66e597bcc2554ce8ad48f358fd3c87,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x0ff00d64242724f4ebb4b66b8f820580580b64b0,0.030000000000000000,NULL,0x,0
9146,0x773bed1c207426e4495ff9f3c9925c46452ef280a2f9cb4c27897205822a2f0b,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xc8aa0dad2c30a483cc95327faffbd11a43d15a45,0.040000000000000000,NULL,0x,0
9147,0x366be808724acbe4d88219c7af0946923e301eb4442691a2988d518a681aa525,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xe9e0041ebf0f010fdb1f9028e7f5f0fa6013b2bb,0.070000000000000000,NULL,0x,0
9156,0x522427e34329b5910262dbd4074cd83a8aa601bc3e4ebda47a30c23989377924,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7062b28a48468ce93ac14efadb0c9c32711e3750,10.000000000000000000,NULL,0x,0
9148,0x77b71c35fb6ffa098d8c2c2e06b5697ff947ad682eb8cae3d6a93c95c459c34a,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x1942a1e6d006d2501897037710a1d4f2d1ad9401,0.200000000000000000,NULL,0x,0
9155,0x5f0f8c57b81bac4200abc40c8de15300e0549dd9aeabd06c9532d690d767742c,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5745adaa3d0d3759c0452542206e359b3dd65b12,10.000000000000000000,NULL,0x,0
9154,0x774681d0987a4a133fe12735c6aeedd22bffd1b122f1abe7914a0c7ce39857ec,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7062b28a48468ce93ac14efadb0c9c32711e3750,9.327420000000000000,NULL,0x,0
9149,0xa238702ac674be714d612873864003fcba4df0e10920416704443b35c8dd60d4,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xc6e2d465a44ffa1925e759015c89ae98bc340ed7,0.300000000000000000,NULL,0x,0
9152,0x5027afd0635e1987c1f7286b4a20b99ae46c5c709a32c21ee8428c3dd9331f74,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5745adaa3d0d3759c0452542206e359b3dd65b12,8.856830000000000000,NULL,0x,0
9150,0x74932ab24a67b1b30b6105e50d087a7d19b57733e9135cedc06a12663390a309,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x109c51b1837f06f9328a120000aea9edc8a77be0,1.000000000000000000,NULL,0x,0
9153,0x3847d49b1f29e1faaebccb552068bb4effb9c2acfacb2192c9154b608762cf1a,4189801,1503400463,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7062b28a48468ce93ac14efadb0c9c32711e3750,9.080060000000000000,NULL,0x,0
9160,0x1c36ab8ede341e552eb7ec74300ada73b8f5fc0c0dc54584865ab86cc99a9114,4189802,1503400478,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x3759679616c40fd9a7c9b70b587f065ff44d6693,15.000000000000000000,NULL,0x,0
9159,0xa47b1d788eb5edb97e3bff5e15f23a5b4bf75e6a59d38420821c98b7ebf85cb9,4189802,1503400478,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x1a58fd21bdeb7acfda7792a70240ce0ee10cb2f9,13.000000000000000000,NULL,0x,0
9157,0xd7d1f8839df181fb64b48aca0e9939b8471a2cd9daa0cc9f4e74205dc0121497,4189802,1503400478,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7062b28a48468ce93ac14efadb0c9c32711e3750,10.000000000000000000,NULL,0x,0
9158,0x48c876dbde74517d4372cdfeb837d40da3703ea250f4a10df0461e369f72f308,4189802,1503400478,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x47dfd9b8adf7caebae987246af42f4f04b98e907,10.500000000000000000,NULL,0x,0
9163,0xcdd396d7ad55c72d934d05891a8799ba368835ad0be3be1d5dbf611d88411c0a,4189803,1503400485,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xab07fb2e8a5e8fcc09ee48d4f17d8fa4d2ef443a,26.340000000000000000,NULL,0x,0
9162,0x4b6506886059cda21343eabeb02abd35b057388f3348b473856a5b3f2f383561,4189803,1503400485,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf31b904aa429ad675e0fd702f0f23822de1e3921,20.000000000000000000,NULL,0x,0
9161,0x924da666809fce9f5577554314f33404951c70cdf603ad7909a119af5c2fff02,4189803,1503400485,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf31b904aa429ad675e0fd702f0f23822de1e3921,20.000000000000000000,NULL,0x,0
9166,0x3c8f652ea904b68e16aef0dc1507863e5d1145176bf4fe49f6c2935db8da968b,4189804,1503400495,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf31b904aa429ad675e0fd702f0f23822de1e3921,40.000000000000000000,NULL,0x,0
9165,0xf682761bb6059e6a9ae1ee73cc8e053889de80fec2a1a147f559e5ccfd66ba45,4189804,1503400495,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xab07fb2e8a5e8fcc09ee48d4f17d8fa4d2ef443a,38.700000000000000000,NULL,0x,0
9164,0xbcb25276465bb9574e39dc86f53cc25e8be86cae7c89268b74e3123f5551ee47,4189804,1503400495,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xe9a614d64c6c8b63f57926b8ce6a7facdf1c54b7,27.000000000000000000,NULL,0x,0
9170,0x380fe48e3b3d74be5926a989671d07a581ee1c978d5e9eef9a353eb659a4c378,4189805,1503400511,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x51b7a8508451f0ed51fdc8a4ab9e45877dff1073,87.953540890000000000,NULL,0x,0
9169,0x63bba5c8fa28d9b136b88273d749297b113fb83643cb22f847eccddc36cfe5e1,4189805,1503400511,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x0fbcec16e47f2d827ec18dd12e61778cc2551f22,77.555000000000000000,NULL,0x,0
9168,0x3138d52e154baecc98f3d5ceeb2ad20def73b8865275655743d9a4405e34106e,4189805,1503400511,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9c422d3dac3bed849d57b2fc3bc27d17eae79879,45.900000000000000000,NULL,0x,0
9167,0x257ec4f490a3904d20e6bc1c060a40255c1d5f426e154939cbaffa00b9f7bd9d,4189805,1503400511,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf31b904aa429ad675e0fd702f0f23822de1e3921,40.000000000000000000,NULL,0x,0
9171,0x240f7279c81ac2c93cb70dc724f705a791adf249e93e23fbca09c2bae6c9bc36,4189805,1503400511,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x0676949e2ee6574e7d1a80870cabde22724f2121,100.000000000000000000,NULL,0x,0
2030,0x94d541b0041728eaa16df412c626d67cc0084addf5bc4526a3e48b9476403d14,4190008,1503404618,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,150.302210580000000000,NULL,NULL,0
2029,0x2d79ee7abd053630d64bd648e1070edc690171830098ff52b7222d06d875f0a2,4190008,1503404618,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,49.688839420000000000,NULL,NULL,0
2031,0x8855c394f06df54e69c2046aa4741ac2f24da4e53c28952a2e0cf0ded147d64b,4190335,1503411448,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,80.240920000000000000,NULL,NULL,0
9172,0xe22a145d9c5e590389b76558f37262498d82f0dac53bedcb9c6ab89b52a81d9b,4190348,1503411708,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xfd895f63af6401bbd9d509f501f9493759082379,199.990000000000000000,NULL,0x,0
9174,0x52e67f3099e222866caf3b66ad3895d3649372147711051c2d5c4759feac6778,4190397,1503412571,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x1bc2209c17975f5251e507f2a8a7fa6cf8900421,0.130000000000000000,NULL,0x,0
9173,0x107fbf7c2ac09e8d7680c4756e1cf725fbb96598190747835ab930577811da60,4190397,1503412571,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x1a353eb510113c2dccccde622ffe62e32c12ac29,0.130000000000000000,NULL,0x,0
9180,0x4b498a8ed853438991139e5f6dc922caa576f8ea61a2d8ba4fcd157311c258f2,4190398,1503412587,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x36ba6899b25b2e72039cc84830949274a234670c,1.000000000000000000,NULL,0x,0
9179,0x9fad74660c5e624953886d8c2917d6e9dfef3930b9710257010908482ae5bcd4,4190398,1503412587,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x45c58c411a4621a8086a0d7b4e4f08e7f4911956,1.000000000000000000,NULL,0x,0
9178,0x53fcc8925a99cc2e20acccc91727f5697e948ddd4ec67c97b236d27a05c2826b,4190398,1503412587,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x756ef7d00c83388fbb7f17af3692319e3ae29b4c,1.000000000000000000,NULL,0x,0
9176,0xefee3fdfd098685bfb33ff99216ccd233f10cf33eca794067f2cd2eb6163092e,4190398,1503412587,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9eedad9f672b4440bd274aa28b1dd1a28cfb50a5,0.230000000000000000,NULL,0x,0
9175,0x50487c0c5bc4e8cfe151f86161229f6defe4f28f3ae88e93086c7ce24f1c0ccb,4190398,1503412587,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xe22130950942ecb762b115646de3addb5f5f1bc0,0.161000000000000000,NULL,0x,0
9177,0xa581a3bd84129077e223680fc3c72fa22a55d9efa0a46e3adb50c0b2e83334c0,4190398,1503412587,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2fc71d4a33dd6c813835f3d9c9ce8d2b07e6958b,0.312000000000000000,NULL,0x,0
9181,0xfa5df78073ddd9252ef08515f35b2d7e745e3fb3c47adda5757f9b300ea47d6a,4190399,1503412590,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5427403cadaeb7446af24a822a33ce6ced4e2f85,1.529500000000000000,NULL,0x,0
9182,0x7f4ab670d1df63896a749b812228a5cf242c07bf7e97149a6fba4e1a36532648,4190400,1503412597,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x34a959615feba3df7fe692f054f64878f20c052a,2.000000000000000000,NULL,0x,0
9183,0x8304ff625a0dde53857f0fd85a81b24c971d32b3dcc83bfa5c5a1d0a5a01cbf7,4190400,1503412597,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5e91673673682b04020e548fd21bda7936bb32f8,2.000000000000000000,NULL,0x,0
9184,0xa5c7296fd8f7e473290b13347c9577c9e6a8e8261c433882fcbae621255a4f74,4190401,1503412611,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x34a959615feba3df7fe692f054f64878f20c052a,5.000000000000000000,NULL,0x,0
9187,0xbdaf1fdcc4ac1f101c8e82ad3f81524df1d91144dbc94e303add83362831ddb7,4190401,1503412611,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x1aac688f725da9ec7804f4b39731ac290253c23b,7.000000000000000000,NULL,0x,0
9186,0x7e8653353d653e594d0f8c21b557af4b80b408417d699accae467177c61af83e,4190401,1503412611,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x79a8780a481619d9e0a7d1ae5f284b51820b8433,5.000000000000000000,NULL,0x,0
9185,0x87f75a1051f3648b19562f78f77b41769e82686cee8ac5d03337b40d7f8b24de,4190401,1503412611,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa20dd5abcc94182763299abc912eec06bb48e55a,5.000000000000000000,NULL,0x,0
9188,0xce44c15e702833664ec325b32d198dc15d292a6466f29cec66a2ee3307b73f02,4190401,1503412611,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x79a8780a481619d9e0a7d1ae5f284b51820b8433,8.900000000000000000,NULL,0x,0
9189,0x1cec4086579e87523675dc4d4e7c12856e8dcf2ab37a8178dc4137be7be9b5a3,4190402,1503412616,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7062b28a48468ce93ac14efadb0c9c32711e3750,9.892810000000000000,NULL,0x,0
9190,0x988e4745618db4fff4a6066fc389a71112322bb26619c9d1dc5b0c13c0c7575e,4190402,1503412616,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7062b28a48468ce93ac14efadb0c9c32711e3750,9.934610000000000000,NULL,0x,0
9191,0x005e7e3de6afc16b44620813eba55d51caab58aeb02f5cfcdf21598c0aa93b34,4190403,1503412618,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xd1c42b9f7d4c8d056bc72ec3d43a984c97e3fe31,10.000000000000000000,NULL,0x,0
9192,0x9952cce8ae7eb8bd7ee34f604ccf41a1ee2a6136856f36f6b9084d084335b41d,4190404,1503412642,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x36ba6899b25b2e72039cc84830949274a234670c,10.000000000000000000,NULL,0x,0
2032,0x94b9e17cf0b414cbb578659fc2fbead2b97d8a34a152be8a31df470a541f8f5c,4192257,1503450009,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,149.998300000000000000,NULL,NULL,0
2033,0x3f612d0c269e55f22e9b6ac08142ccd0a029af623fd1e4c9dfc8d1b2dd51ef5a,4192257,1503450009,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,149.998300000000000000,NULL,NULL,0
2034,0xae8de08990a585521f6ffecb2598be416ba18fdb0235021f4cd5a21cb1b0bbe3,4192258,1503450036,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,9.882337300000000000,NULL,NULL,0
9193,0x217a335b1b77bc592f551e021c9797655bccc8019f35a2e31c7e60d19ddbc46e,4192271,1503450294,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xddb53283e9a2bbe7f44bebc9670bd2399444eea1,0.010000000000000000,NULL,0x,0
9194,0xa1d4b6d92e1bbf00d14595297b574066dfea0929c7e528f73df970efc594700e,4192271,1503450294,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2b7b0a59b3c03c67728a18962897422c46cf5228,0.010000000000000000,NULL,0x,0
9195,0x7a5a0582f7564c17d6f5ae6c40d96bd98e51d8b0318f4ce6ebdb972f2c3b486f,4192271,1503450294,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x970014692673c12f735103f58f2c683e1f45bf51,0.010000000000000000,NULL,0x,0
9196,0x797dc969252d29acaee53972863b0f9a56a33d195ed37d876b9337fb17781a6b,4192271,1503450294,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x771e6150babaa89c09c6a4c3cd8c4197e43c0afe,0.100000000000000000,NULL,0x,0
9200,0x10c3690987c05d7571b501154bd8091ca8461eb4e4cbb53a549964512f6ab6b7,4192272,1503450313,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa84c402b099840e85d9213af1777d3a370a6e3d4,0.490000000000000000,NULL,0x,0
9198,0x2e339e5c77ccf5286d2ce9f5e43e47997075564e455a6a16c3cc3fe081c67e5d,4192272,1503450313,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x0eacf9a55dfa5aae579e53c6ccfc6cabacd640c1,0.200000000000000000,NULL,0x,0
9201,0xed308990460a61ce29a5c9185984944f4f2d9664ed782c66b1b2fbd5835d9828,4192272,1503450313,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x3b67129ab7a0ad27c06bda729dfe5e52b0bb4067,0.500000000000000000,NULL,0x,0
9199,0xf6c01aa0b1679e733e0ba161816ce3562053dd42133d61f514ac2f4b2a339b45,4192272,1503450313,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7a1acd9071c9f8cb5b27ea91a544f4ad8060da77,0.290000000000000000,NULL,0x,0
9197,0x835f378e9e34223ad0b6a7bf8d7c4e3b680a69e846612cfa180c87ac5371a0fc,4192272,1503450313,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x374f838532cb3147feeeeeedd4226b29db4a765a,0.108230000000000000,NULL,0x,0
9203,0x90f758ef7aa1337ca3d18747a180ed7d4848ce02b73b1cd85110514c3e7943e2,4192272,1503450313,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa139862e04e00bfdaa5b2ab137e7fe354dd0fdf6,1.793000000000000000,NULL,0x,0
9202,0xf87f18030143d0ddce36241bbaead5193f988ae8c860ac0843ad45e83cc27e44,4192272,1503450313,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf787812645607b6e3954997fd916eab5e71518ee,1.000000000000000000,NULL,0x,0
9205,0x5d1bcb628cb1a8fc887cb92bcb41cb568bb3f9be89980f04e95fe2c40b51de66,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x79cf23064ced8c4562cd8e95afbc6e8f8c4b9211,2.000000000000000000,NULL,0x,0
9207,0xc81cdf2db07b98e7c89e2102f022038eb2ebbfee14256a52d0b02b7b5d9e0a6f,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xd453eaf65448b8707dda5600bc25df1b0cf5aebd,3.580000000000000000,NULL,0x,0
9208,0x857059eda82380930cf497bd22d60a88bbea012c9e8d0d955774ccb85aa66761,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x91de272bed41162ff59ff8e8c9b0ce5cfd235969,3.600000000000000000,NULL,0x,0
9209,0x92103383e7dccba8db8bc80c5580364cd6f48e694f8244be404e094cf79ecb65,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xefb9c55f6fcadd62b2db1245debbdd2f8467bc73,4.995000000000000000,NULL,0x,0
9211,0x65ba65ea01e81a39764ae0432f8b1eadf58440fe882c8a2235c91a1bfaff6a7b,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xe284ac6cb07a899e82c8bf787b5be08f37a877d6,8.000000000000000000,NULL,0x,0
9212,0x789e845598c81154c87997c0e0046291e5d34d45745ad62d4d645da24e9ea143,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x0eec9febcd2e06d1ef0615c668110edd70a8d2b9,9.000000000000000000,NULL,0x,0
9213,0x9b59e89cb3490b7a7b769c7861676b428ff82ae6298b861b88c62c8916b15f75,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xc5de97de45cf59eaa97d89c68fac549167b85d28,10.000000000000000000,NULL,0x,0
9214,0xbc4e28988f5ccdfc39a60e5fa5f7a4e18b231740f5c8ed431486fbbe72390815,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7062b28a48468ce93ac14efadb0c9c32711e3750,10.000000000000000000,NULL,0x,0
9215,0x5d1ff044b9e1e99cce1bde439040092a509820079458b8f09a0e919a490ef750,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x06ece07dea4308de5cd49e5bfba6eedaa12a7f84,11.223000000000000000,NULL,0x,0
9216,0x6e503a57b9f2660ba3016189d0fb6d2a8781c98cf92651bebbc1b405118369d2,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf1d21eda3bec7881b96daad5713d6d05f3884b2a,13.500000000000000000,NULL,0x,0
9217,0x235b83d9bee99d6c3dba5b57c931cdd0c4eaf969c785a9d56e60f5617b0b0b45,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x74a8614f6ee6870dba25b7b8c5b0cee648d553f9,13.972000000000000000,NULL,0x,0
9218,0x60172cb9d3d6900649187ab59682c8f60d53d39b44560bd6149cb43435fac1bb,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf31b904aa429ad675e0fd702f0f23822de1e3921,20.000000000000000000,NULL,0x,0
9219,0x1e29269c7bba580417be68470576213390238d86aa8c612c6d8dc8c0f3c1beb7,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7247fe03d49cef3b127327719b2bc7f247ec46a3,20.000000000000000000,NULL,0x,0
9220,0x2c4b93cc72a6476ec6d0e7d0edaa1d63661b49e5200dd856512799a117fcba11,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf31b904aa429ad675e0fd702f0f23822de1e3921,21.000000000000000000,NULL,0x,0
9210,0xd0d3cda5a8e61e2af8522e2deb9fde08e7d30183b27991c1cbbe12a8f7a6db96,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf40a002334be852174643a3f3a3345c29e231195,5.000000000000000000,NULL,0x,0
9206,0x223201281c280fb75e41e909c1f1b44c4e1a54c8544d291d563c5a2b12b990c9,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x05c9330fd5063af2f03c58defcbd6586e4f759b1,3.000000000000000000,NULL,0x,0
9204,0x73d494550c906d4ecf2fd22e1535c642eb9302131a5edbed2bea5dab11298e51,4192273,1503450356,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x8ba6e03194f9e1912524d08e138ff4bc212ccb69,2.000000000000000000,NULL,0x,0
9223,0xd9ef97175bb38c5699f0a802cd51954edb8007cd8212e143dd513c3589c0ec7d,4192274,1503450420,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x7aa5277216126c7dfe22d75179cdba9929975867,100.015157300000000000,NULL,0x,0
9222,0xf326bca7c1cf30817c3da11f345f0e21d9b6bf69d26b865626a35de5439a0e08,4192274,1503450420,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xb3f3f8e5578278bcee3ef537b866e491273123f4,23.450000000000000000,NULL,0x,0
9221,0xb5fcf19cd4111f204a77f15e762d2e2cea76b3fb6d15d22edee3cbdf0fb12102,4192274,1503450420,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf31b904aa429ad675e0fd702f0f23822de1e3921,21.000000000000000000,NULL,0x,0
2035,0x6118392fcb4b4cc31a6877ca15559adae40a79a40eaf48228a19f2bc28923bb9,4192456,1503454127,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,4.844200000000000000,NULL,NULL,0
